region,zone,district,Month,Year,date,test_performed,confirmed_all,confirmed_u5,confirmed_5_14,confirmed_15,population,pop_5,pop_514,pop_15,war_affected_regions,war_affected_zones,war_affected_districts
Amhara,South Wollo,Wegde,November,2019,2019-11-01,144,32,0,0,32,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,December,2019,2019-12-01,81,40,0,10,30,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,January,2019,2019-01-01,144,6,0,1,5,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,February,2019,2019-02-01,119,9,0,1,8,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,March,2019,2019-03-01,54,1,0,0,1,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,April,2019,2019-04-01,28,4,0,0,4,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,May,2019,2019-05-01,27,0,0,0,0,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,June,2019,2019-06-01,114,2,0,1,1,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,July,2020,2020-07-01,64,8,0,0,8,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,August,2020,2020-08-01,117,22,0,2,20,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,September,2020,2020-09-01,160,9,0,1,8,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,October,2020,2020-10-01,373,34,0,5,29,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,November,2020,2020-11-01,543,65,0,14,51,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,December,2020,2020-12-01,987,143,0,23,120,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,January,2020,2020-01-01,690,53,0,6,47,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,February,2020,2020-02-01,676,30,0,2,28,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,March,2020,2020-03-01,613,22,1,11,10,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,April,2020,2020-04-01,411,18,0,0,18,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,May,2020,2020-05-01,369,6,0,1,5,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,June,2020,2020-06-01,392,14,0,0,14,162310.1297,23457.78677,40755.80868,98096.53425,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,July,2021,2021-07-01,469,27,1,5,21,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,August,2021,2021-08-01,681,31,0,7,24,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,September,2021,2021-09-01,823,29,0,5,24,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,October,2021,2021-10-01,730,93,0,14,79,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,November,2021,2021-11-01,868,146,1,20,125,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,December,2021,2021-12-01,832,158,5,22,131,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,January,2021,2021-01-01,401,72,1,13,58,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,February,2021,2021-02-01,300,30,0,6,24,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,March,2021,2021-03-01,390,8,1,3,4,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,April,2021,2021-04-01,416,8,0,2,6,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,May,2021,2021-05-01,476,14,0,2,12,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,June,2021,2021-06-01,393,8,0,2,6,164831.2152,23822.14533,41388.84913,99620.22073,Affected_regions,Affected_zones,surrounding_affected
Amhara,Waghimera,Abergele (AM),July,2019,2019-07-01,587,129,24,36,69,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),August,2019,2019-08-01,825,244,42,62,140,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),September,2019,2019-09-01,1033,292,62,79,151,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),October,2019,2019-10-01,1011,534,40,246,248,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),November,2019,2019-11-01,1481,908,85,230,593,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),December,2019,2019-12-01,1059,549,113,195,241,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),January,2019,2019-01-01,1249,327,66,119,142,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),February,2019,2019-02-01,704,265,66,69,130,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),March,2019,2019-03-01,808,284,47,82,155,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),April,2019,2019-04-01,508,144,40,39,65,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),May,2019,2019-05-01,647,256,50,78,128,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),June,2019,2019-06-01,649,296,23,60,213,59655.74389,8621.715245,14979.45993,36054.56871,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),July,2020,2020-07-01,676,300,32,93,175,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),August,2020,2020-08-01,780,323,43,101,179,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),September,2020,2020-09-01,1496,739,73,250,416,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),October,2020,2020-10-01,2895,1806,186,620,1000,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),November,2020,2020-11-01,2905,1627,178,489,960,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),December,2020,2020-12-01,2164,1175,179,444,552,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),January,2020,2020-01-01,1138,660,110,199,351,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),February,2020,2020-02-01,1032,484,78,174,232,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),March,2020,2020-03-01,935,262,41,88,133,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),April,2020,2020-04-01,795,259,35,86,138,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),May,2020,2020-05-01,830,262,41,88,133,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),June,2020,2020-06-01,988,309,57,92,160,60606.92114,8759.183641,15218.29899,36629.43851,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),July,2021,2021-07-01,1318,587,79,163,345,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),August,2021,2021-08-01,1431,476,90,148,238,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),September,2021,2021-09-01,1858,882,126,238,518,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),October,2021,2021-10-01,2651,1613,169,432,1012,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),November,2021,2021-11-01,1494,700,70,176,454,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),December,2021,2021-12-01,801,407,55,125,227,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),January,2021,2021-01-01,618,328,43,102,183,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),February,2021,2021-02-01,730,341,65,100,176,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),March,2021,2021-03-01,894,339,61,87,191,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),April,2021,2021-04-01,NA,NA,NA,NA,NA,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),May,2021,2021-05-01,NA,NA,NA,NA,NA,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Abergele (AM),June,2021,2021-06-01,NA,NA,NA,NA,NA,61548.29942,8895.235845,15454.67754,37198.38604,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,July,2019,2019-07-01,168,18,0,0,18,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,August,2019,2019-08-01,127,16,0,1,15,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,September,2019,2019-09-01,328,50,8,6,36,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,October,2019,2019-10-01,243,64,2,8,54,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,November,2019,2019-11-01,206,30,3,8,19,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,December,2019,2019-12-01,67,7,0,0,7,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,January,2019,2019-01-01,55,50,1,8,41,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,February,2019,2019-02-01,87,9,0,0,9,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,March,2019,2019-03-01,70,7,0,0,7,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,April,2019,2019-04-01,16,5,0,0,5,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,May,2019,2019-05-01,50,5,0,1,4,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,June,2019,2019-06-01,63,7,0,0,7,141253.1279,20414.53458,35468.42989,85370.16343,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,July,2020,2020-07-01,56,31,2,5,24,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,August,2020,2020-08-01,136,53,6,17,30,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,September,2020,2020-09-01,150,124,10,23,91,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,October,2020,2020-10-01,225,111,3,29,79,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,November,2020,2020-11-01,111,76,2,19,55,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,December,2020,2020-12-01,161,84,2,17,65,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,January,2020,2020-01-01,127,42,0,9,33,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,February,2020,2020-02-01,99,30,1,6,23,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,March,2020,2020-03-01,93,23,0,4,19,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,April,2020,2020-04-01,173,28,1,3,24,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,May,2020,2020-05-01,66,32,0,4,28,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,June,2020,2020-06-01,88,32,1,8,23,143505.3295,20740.03284,36033.95404,86731.34263,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,July,2021,2021-07-01,127,48,0,4,44,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,August,2021,2021-08-01,134,68,10,10,48,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,September,2021,2021-09-01,134,50,0,10,40,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,October,2021,2021-10-01,228,136,0,15,121,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,November,2021,2021-11-01,245,139,7,37,95,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,December,2021,2021-12-01,192,98,7,12,79,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,January,2021,2021-01-01,152,71,0,11,60,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,February,2021,2021-02-01,161,79,5,18,56,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,March,2021,2021-03-01,176,95,18,21,56,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,April,2021,2021-04-01,110,34,2,8,24,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,May,2021,2021-05-01,48,25,0,7,18,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Dehana,June,2021,2021-06-01,111,49,2,11,36,145734.3291,21062.17784,36593.6522,88078.49906,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Gaz Gibla,July,2019,2019-07-01,21,5,0,0,5,88044.24853,12724.54906,22107.76712,53211.93235,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Gaz Gibla,August,2019,2019-08-01,NA,NA,NA,NA,NA,88044.24853,12724.54906,22107.76712,53211.93235,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Gaz Gibla,September,2019,2019-09-01,28,1,0,0,1,88044.24853,12724.54906,22107.76712,53211.93235,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Gaz Gibla,October,2019,2019-10-01,23,4,0,0,4,88044.24853,12724.54906,22107.76712,53211.93235,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Gaz Gibla,November,2019,2019-11-01,17,5,0,0,5,88044.24853,12724.54906,22107.76712,53211.93235,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Gaz Gibla,December,2019,2019-12-01,19,8,0,0,8,88044.24853,12724.54906,22107.76712,53211.93235,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Gaz Gibla,January,2019,2019-01-01,56,5,0,0,5,88044.24853,12724.54906,22107.76712,53211.93235,Affected_regions,Affected_zones,Affected_district
Amhara,Waghimera,Gaz Gibla,February,2019,2019-02-01,25,2,1,0,1,88044.24853,12724.54906,22107.76712,53211.93235,Affected_regions,Affected_zones,Affected_district
